Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Product_Category,Sub_Category,Product Name,Sales_Amount,Unit_Price,Unit_Cost,Sales_Channel,Payment_Method,Customer_Type,Quantity,Profit,
7843,CA-2015-158470,19-04-2015,23-04-2015,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204,South,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,19.35,15.48,Retail,Card,Returning,3,11.61,
7844,CA-2015-158470,19-04-2015,23-04-2015,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,22204,South,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,71.28,23.76,19.008,Retail,Cash,New,3,14.256,
7845,US-2018-123834,21-07-2018,25-07-2018,Standard Class,GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,78577,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404,24.8808,19.90464,Retail,Cash,New,5,24.8808,
7846,CA-2016-125976,27-09-2016,02-10-2016,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,154.9,17.21111111,13.76888889,Online,Card,New,9,30.98,
7847,CA-2016-125976,27-09-2016,02-10-2016,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1871.88,311.98,249.584,Online,UPI,Returning,6,374.376,
7848,CA-2017-128706,27-02-2017,02-03-2017,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,8.096,6.4768,Retail,Card,New,2,3.2384,
7849,CA-2017-104311,02-05-2017,06-05-2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,18.936,2.705142857,2.164114286,Online,UPI,New,7,3.7872,
7850,CA-2017-104311,02-05-2017,06-05-2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,1.408,1.1264,Online,Cash,New,9,2.5344,
7851,CA-2017-104311,02-05-2017,06-05-2017,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,1.008,0.8064,Retail,Card,New,5,1.008,
7852,CA-2015-169649,09-12-2015,15-12-2015,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,8.448,1.6896,1.35168,Online,UPI,Returning,5,1.6896,
7853,CA-2015-169649,09-12-2015,15-12-2015,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388,2.912571429,2.330057143,Online,Cash,New,7,4.0776,
7854,CA-2016-144890,25-12-2016,29-12-2016,Standard Class,SM-20320,Sean Miller,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,9.96,0.996,0.7968,Online,Card,Returning,10,1.992,
7855,CA-2018-135587,07-12-2018,12-12-2018,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64,45.80571429,36.64457143,Retail,UPI,Returning,7,64.128,
7856,CA-2018-135587,07-12-2018,12-12-2018,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,39401,South,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52,7.428571429,5.942857143,Online,UPI,New,7,10.4,
7857,CA-2015-103429,30-05-2015,01-06-2015,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2.842666667,2.274133333,Retail,UPI,New,9,5.1168,
7858,CA-2015-103429,30-05-2015,01-06-2015,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,464,51.55555556,41.24444444,Retail,Cash,Returning,9,92.8,
7859,CA-2015-103429,30-05-2015,01-06-2015,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,235.95,78.65,62.92,Retail,UPI,New,3,47.19,
7860,CA-2015-103429,30-05-2015,01-06-2015,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96,4.995,3.996,Retail,Cash,New,8,7.992,
7861,CA-2018-152261,02-03-2018,06-03-2018,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,4.632,3.7056,Retail,Card,Returning,4,3.7056,
7862,CA-2016-142993,12-10-2016,17-10-2016,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,8.95,7.16,Retail,UPI,New,2,3.58,
7863,CA-2016-142993,12-10-2016,17-10-2016,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,20.49,16.392,Retail,Cash,Returning,4,16.392,
7864,CA-2016-143364,14-07-2016,19-07-2016,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,38.96228571,31.16982857,Retail,UPI,Returning,7,54.5472,
7865,CA-2016-143364,14-07-2016,19-07-2016,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.496,4.624,3.6992,Online,Cash,New,4,3.6992,
7866,CA-2016-143364,14-07-2016,19-07-2016,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,441.92,44.192,35.3536,Retail,Cash,Returning,10,88.384,
7867,CA-2016-143364,14-07-2016,19-07-2016,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.764,14.196,11.3568,Online,UPI,Returning,9,25.5528,
7868,CA-2015-100972,19-11-2015,24-11-2015,Second Class,DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44,83.22,66.576,Retail,UPI,New,2,33.288,
7869,CA-2017-136994,27-05-2017,02-06-2017,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,4.46,3.568,Online,UPI,New,3,2.676,
7870,US-2018-166233,03-07-2018,09-07-2018,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,8,6.4,Retail,Card,Returning,3,4.8,
7871,CA-2018-122112,25-09-2018,29-09-2018,Standard Class,CA-11965,Carol Adams,Corporate,United States,Lakewood,Ohio,44107,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.448,8.149333333,6.519466667,Online,UPI,New,3,4.8896,
7872,CA-2017-101672,03-10-2017,07-10-2017,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,1.54,1.232,Retail,Card,New,4,1.232,
7873,CA-2017-101672,03-10-2017,07-10-2017,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,101.6817778,81.34542222,Online,Card,New,9,183.0272,
7874,CA-2017-101672,03-10-2017,07-10-2017,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,1.426666667,1.141333333,Retail,Card,Returning,6,1.712,
7875,CA-2017-101672,03-10-2017,07-10-2017,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,19.564,15.6512,Online,Cash,New,5,19.564,
7876,CA-2018-168403,09-09-2018,15-09-2018,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31.104,10.368,8.2944,Online,Cash,New,3,6.2208,
7877,CA-2018-168403,09-09-2018,15-09-2018,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.176,2.2352,1.78816,Retail,Card,New,5,2.2352,
7878,CA-2016-148705,12-03-2016,18-03-2016,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,5.04,1.68,1.344,Retail,Cash,New,3,1.008,
7879,CA-2017-160241,29-11-2017,04-12-2017,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,60.544,48.4352,Online,Card,New,4,48.4352,
7880,CA-2017-155747,14-06-2017,21-06-2017,Standard Class,JS-15685,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,337.176,48.168,38.5344,Online,Card,Returning,7,67.4352,
7881,CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,13.344,6.672,5.3376,Retail,Card,New,2,2.6688,
7882,CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752,10.96457143,8.771657143,Retail,UPI,New,7,15.3504,
7883,CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336,14.61942857,11.69554286,Online,Card,New,7,20.4672,
7884,CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32,10.32,8.256,Retail,Cash,Returning,1,2.064,
7885,CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",47.32,47.32,37.856,Online,Card,Returning,1,9.464,
7886,CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,23.376,5.844,4.6752,Retail,Cash,New,4,4.6752,
7887,CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5.573333333,4.458666667,Online,Cash,New,3,3.344,
7888,CA-2018-118017,03-12-2018,06-12-2018,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,1.799111111,1.439288889,Online,UPI,New,9,3.2384,
7889,CA-2017-113117,16-08-2017,22-08-2017,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,95616,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4,6.48,5.184,Online,Cash,New,5,6.48,
7890,CA-2017-148684,25-12-2017,29-12-2017,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-AR-10003811,Office Supplies,Art,Newell 327,19.89,3.978,3.1824,Online,Cash,New,5,3.978,
7891,CA-2017-148684,25-12-2017,29-12-2017,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,399.98,79.996,63.9968,Online,Cash,Returning,5,79.996,
7892,CA-2017-148684,25-12-2017,29-12-2017,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85,114.6166667,91.69333333,Retail,Card,Returning,3,68.77,
7893,CA-2017-148684,25-12-2017,29-12-2017,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,106.32,10.632,8.5056,Retail,UPI,New,10,21.264,
7894,CA-2018-125367,23-07-2018,30-07-2018,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10011,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,13.92,6.96,5.568,Retail,Card,New,2,2.784,
7895,CA-2018-124744,21-06-2018,25-06-2018,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4,16.48,13.184,Online,Cash,Returning,5,16.48,
7896,CA-2018-124744,21-06-2018,25-06-2018,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,0.624,0.4992,Retail,Cash,Returning,10,1.248,
7897,CA-2018-124744,21-06-2018,25-06-2018,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84,74.64,59.712,Retail,UPI,Returning,6,89.568,
7898,CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,272.048,68.012,54.4096,Retail,Cash,Returning,4,54.4096,
7899,CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582,403.6455,322.9164,Online,UPI,Returning,4,322.9164,
7900,CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-FA-10003495,Office Supplies,Fasteners,Staples,24.32,24.32,19.456,Online,UPI,New,1,4.864,
7901,CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584,0.226285714,0.181028571,Retail,Card,New,7,0.3168,
7902,CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984,5.330666667,4.264533333,Retail,Card,Returning,6,6.3968,
7903,CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.76,2.46,1.968,Retail,UPI,Returning,6,2.952,
7904,CA-2018-128363,13-08-2018,18-08-2018,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.648,60.52114286,48.41691429,Retail,Card,New,7,84.7296,
7905,CA-2016-126669,07-11-2016,13-11-2016,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,76.64,38.32,30.656,Online,Cash,New,2,15.328,
7906,US-2016-118766,15-10-2016,22-10-2016,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,4.464,2.232,1.7856,Online,UPI,New,2,0.8928,
7907,US-2016-118766,15-10-2016,22-10-2016,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96,0.396,0.3168,Online,Card,Returning,10,0.792,
7908,CA-2017-112585,30-07-2017,02-08-2017,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,238.5466667,190.8373333,Retail,UPI,New,3,143.128,
7909,CA-2017-149762,03-12-2017,07-12-2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.704,33.588,26.8704,Retail,Cash,Returning,8,53.7408,
7910,CA-2017-149762,03-12-2017,07-12-2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,7.306666667,5.845333333,Retail,Cash,New,3,4.384,
7911,CA-2017-149762,03-12-2017,07-12-2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,8.12,6.496,Retail,Card,New,6,9.744,
7912,CA-2017-149762,03-12-2017,07-12-2017,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,102.833,82.2664,Online,Cash,New,2,41.1332,
7913,CA-2017-167605,28-04-2017,30-04-2017,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,6.0688,4.85504,Online,Cash,New,5,6.0688,
7914,US-2018-105697,25-08-2018,27-08-2018,First Class,JE-15715,Joe Elijah,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696,25.696,20.5568,Retail,Card,Returning,1,5.1392,
7915,CA-2018-165323,17-06-2018,21-06-2018,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,378.2777778,302.6222222,Online,Card,Returning,9,680.9,
7916,CA-2018-165323,17-06-2018,21-06-2018,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,16.89,13.512,Online,UPI,New,6,20.268,
7917,CA-2016-110891,20-11-2016,24-11-2016,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,344.372,275.4976,Online,UPI,Returning,1,68.8744,
7918,CA-2018-100783,04-09-2018,08-09-2018,Second Class,JK-16120,Julie Kriz,Home Office,United States,Garland,Texas,75043,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384,30.384,24.3072,Retail,Card,New,1,6.0768,
7919,CA-2016-152513,04-07-2016,08-07-2016,Second Class,JP-16135,Julie Prescott,Home Office,United States,San Diego,California,92024,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848,3.264,2.6112,Online,UPI,Returning,7,4.5696,
7920,CA-2018-139822,15-09-2018,21-09-2018,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,3.862,3.0896,Online,Card,Returning,10,7.724,
7921,CA-2018-139822,15-09-2018,21-09-2018,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,5.998,4.7984,Online,Card,Returning,10,11.996,
7922,CA-2018-107713,13-03-2018,17-03-2018,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,21044,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,174.3,29.05,23.24,Online,Card,New,6,34.86,
7923,CA-2018-134096,24-09-2018,29-09-2018,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,42.66222222,34.12977778,Retail,Cash,Returning,9,76.792,
7924,CA-2018-134096,24-09-2018,29-09-2018,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,2.224285714,1.779428571,Online,Cash,New,7,3.114,
7925,CA-2017-125843,13-08-2017,16-08-2017,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,3.188571429,2.550857143,Retail,Cash,New,7,4.464,
7926,CA-2017-125843,13-08-2017,16-08-2017,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,34.53333333,27.62666667,Retail,Cash,New,3,20.72,
7927,CA-2018-120404,20-11-2018,24-11-2018,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,1.485,1.188,Online,Cash,Returning,2,0.594,
7928,CA-2018-120404,20-11-2018,24-11-2018,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,569.99,94.99833333,75.99866667,Online,UPI,New,6,113.998,
7929,CA-2018-120404,20-11-2018,24-11-2018,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,25.485,20.388,Retail,Cash,New,2,10.194,
7930,CA-2018-167549,25-07-2018,27-07-2018,First Class,EM-14200,Evan Minnotte,Home Office,United States,Dallas,Texas,75217,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,298.116,29.8116,23.84928,Online,UPI,New,10,59.6232,
7931,CA-2017-120082,25-03-2017,27-03-2017,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,New York City,New York,10024,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,59.52,6.613333333,5.290666667,Retail,Cash,New,9,11.904,
7932,US-2017-168095,15-07-2017,20-07-2017,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,38.38,30.704,Retail,UPI,New,6,46.056,
7933,US-2017-168095,15-07-2017,20-07-2017,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,15.07428571,12.05942857,Online,Card,Returning,7,21.104,
7934,CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36,3.893333333,3.114666667,Online,Cash,Returning,6,4.672,
7935,CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,35.988,28.7904,Retail,UPI,Returning,2,14.3952,
7936,CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,1.07,0.856,Retail,Cash,New,8,1.712,
7937,CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,2.784,2.2272,Online,Cash,Returning,5,2.784,
7938,CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,503.658,402.9264,Online,Cash,Returning,5,503.658,
7939,CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,135.1425,108.114,Online,Card,Returning,4,108.114,
7940,CA-2018-166093,17-08-2018,24-08-2018,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,55.264,44.2112,Retail,Cash,Returning,4,44.2112,
7941,CA-2017-146325,14-12-2017,17-12-2017,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,81.424,65.1392,Online,Card,New,1,16.2848,
